X,Y,Name,description,HCI_CODE,HCI_NAME,LICENCE_TYPE,HCI_TEL,POSTAL_CD,ADDR_TYPE,BLK_HSE_NO,FLOOR_NO,UNIT_NO,STREET_NAME,BUILDING_NAME,CLINIC_PROGRAMME_CODE,X_COORDINATE,Y_COORDINATE,INC_CRC,FMEL_UPD_D,Field_16,Field_10,Field_11,Field_12,Field_13,Field_14,Field_15,Field_8,Field_9,Field_6,Field_7,Field_4,Field_5,Field_2,Field_3,Field_1
103.851049225039,1.34718667802698,kml_508,,9401087,MEDIHEALTH BISHAN CLINIC & SURGERY,MD,62583212,570121,A,121,01,95,BISHAN ST 12,,"CDMP,CHAS",29973.22461797,36590.58138485,09D89636134151D9,20190213130534,20190213130534,BISHAN ST 12,,"CDMP,CHAS",29973.22461797,36590.58138485,09D89636134151D9,01,95,A,121,62583212,570121,MEDIHEALTH BISHAN CLINIC & SURGERY,MD,9401087
103.952787602752,1.3598729915218,kml_509,,9401090,MEDILIFE CLINIC & SURGERY,MD,67813168,520474,A,474,01,122,TAMPINES ST 43,,"CDMP,CHAS,ISP",41295.51998055,37993.69090888,A5C1B685384A4685,20190213130534,20190213130534,TAMPINES ST 43,,"CDMP,CHAS,ISP",41295.51998055,37993.69090888,A5C1B685384A4685,01,122,A,474,67813168,520474,MEDILIFE CLINIC & SURGERY,MD,9401090
103.581751807954,1.01626425482099,kml_510,,16M0033,MEDILINE WEI MIN CLINIC,MC,66358883,279887,A,833,01,05,BUKIT TIMAH ROAD,ROYALVILLE,"CDMP,CHAS",0,0,ECBB4B5535A8760C,20190213130534,20190213130534,BUKIT TIMAH ROAD,ROYALVILLE,"CDMP,CHAS",0,0,ECBB4B5535A8760C,01,05,A,833,66358883,279887,MEDILINE WEI MIN CLINIC,MC,16M0033
103.805487571931,1.44680413878616,kml_542,,18M0069,Norwood Medical Clinic,MC,69373576,735785,A,785E,01,02,WOODLANDS RISE,,CHAS,24902.84751855,47605.78762173,58847C70690A5F57,20190213130534,20190213130534,WOODLANDS RISE,,CHAS,24902.84751855,47605.78762173,58847C70690A5F57,01,02,A,785E,69373576,735785,Norwood Medical Clinic,MC,18M0069
103.953567370888,1.36143356274786,kml_511,,13C0233,MEDINA MEDICAL CENTRE,MD,65882756,520479,A,479,01,231,TAMPINES STREET 44,,"CDMP,CHAS",41382.29072287,38166.25561542,8D28298660147083,20190213130534,20190213130534,TAMPINES STREET 44,,"CDMP,CHAS",41382.29072287,38166.25561542,8D28298660147083,01,231,A,479,65882756,520479,MEDINA MEDICAL CENTRE,MD,13C0233
103.896994161671,1.3748433946064,kml_512,,9402231,MEDIPOINT MEDICAL CENTRE (PONGGOL BRANCH),MD,63865046,530401,A,401,01,1170,HOUGANG AVE 10,,"CDMP,CHAS,ISP",35086.30796581,39648.80742783,62525FE1D053B381,20190213130534,20190213130534,HOUGANG AVE 10,,"CDMP,CHAS,ISP",35086.30796581,39648.80742783,62525FE1D053B381,01,1170,A,401,63865046,530401,MEDIPOINT MEDICAL CENTRE (PONGGOL BRANCH),MD,9402231
103.889246755478,1.39684979899238,kml_513,,15M0269,MEDIVENE CLINIC & SURGERY,MC,63850441,540330,A,330,01,05,ANCHORVALE STREET,,"CDMP,CHAS,ISP",34224.05943399,42082.14350103,FF0BCCFE1A6D17A8,20190213130534,20190213130534,ANCHORVALE STREET,,"CDMP,CHAS,ISP",34224.05943399,42082.14350103,FF0BCCFE1A6D17A8,01,05,A,330,63850441,540330,MEDIVENE CLINIC & SURGERY,MC,15M0269
103.886898456404,1.37395840472847,kml_514,,9405462,MEDLIFE CLINIC & SURGERY,MD,63850836,530684,A,684,01,985,HOUGANG AVENUE 8,,"CDMP,CHAS,ISP",33962.78223344,39550.92213054,D3069397B1C1227E,20190213130534,20190213130534,HOUGANG AVENUE 8,,"CDMP,CHAS,ISP",33962.78223344,39550.92213054,D3069397B1C1227E,01,985,A,684,63850836,530684,MEDLIFE CLINIC & SURGERY,MD,9405462
103.802806668566,1.29274038368447,kml_515,,9404638,MEI LING CLINIC,MD,64741782,140158,A,158,01,80,MEI LING ST,,"CDMP,CHAS,ISP",24604.28818307,30570.20299682,F03B704CC493DB39,20190213130534,20190213130534,MEI LING ST,,"CDMP,CHAS,ISP",24604.28818307,30570.20299682,F03B704CC493DB39,01,80,A,158,64741782,140158,MEI LING CLINIC,MD,9404638
103.847092284339,1.33285542877339,kml_516,,9403214,MEI LING CLINIC (TOA PAYOH),MD,62535600,310500,A,500,04,33,LOR 6 TOA PAYOH,BIZ ONE HDB HUB,"CDMP,CHAS,ISP",29532.86979748,35005.90233832,77FD0203BFFCB08F,20190213130534,20190213130534,LOR 6 TOA PAYOH,BIZ ONE HDB HUB,"CDMP,CHAS,ISP",29532.86979748,35005.90233832,77FD0203BFFCB08F,04,33,A,500,62535600,310500,MEI LING CLINIC (TOA PAYOH),MD,9403214
103.895987624634,1.36830683228958,kml_517,,9401101,MERIDIAN MEDICAL AND DENTAL CENTRE,MD,62825205,530327,A,327,01,162,HOUGANG AVE 5,,"CDMP,CHAS,ISP",34974.31170425,38926.02417003,3F48D35F7D3E4BC0,20190213130534,20190213130534,HOUGANG AVE 5,,"CDMP,CHAS,ISP",34974.31170425,38926.02417003,3F48D35F7D3E4BC0,01,162,A,327,62825205,530327,MERIDIAN MEDICAL AND DENTAL CENTRE,MD,9401101
103.870134574381,1.35381198304475,kml_518,,9401111,MILFORD MEDICAL GROUP,MD,62869993,550237,A,237,01,116,SERANGOON AVE 3,,"CDMP,CHAS,ISP",32097.20182992,37323.19774198,92E9D75202C66F28,20190213130534,20190213130534,SERANGOON AVE 3,,"CDMP,CHAS,ISP",32097.20182992,37323.19774198,92E9D75202C66F28,01,116,A,237,62869993,550237,MILFORD MEDICAL GROUP,MD,9401111
103.792065607546,1.44131059420711,kml_519,,9402019,MILLENNIUM MEDICAL GROUP,MD,63680386,730849,A,849,01,215,WOODLANDS ST 82,,"CDMP,CHAS,ISP",23409.18308833,46998.36161267,3A9F9310174DBB2C,20190213130534,20190213130534,WOODLANDS ST 82,,"CDMP,CHAS,ISP",23409.18308833,46998.36161267,3A9F9310174DBB2C,01,215,A,849,63680386,730849,MILLENNIUM MEDICAL GROUP,MD,9402019
103.743099573448,1.39207388666981,kml_520,,9401113,MILLENNIUM MEDICAL GROUP,MD,67656685,680533,A,533,01,33,CHOA CHU KANG ST 51,,"CDMP,CHAS,ISP",17959.80639937,41554.16544046,8587B88D72BF9C1C,20190213130534,20190213130534,CHOA CHU KANG ST 51,,"CDMP,CHAS,ISP",17959.80639937,41554.16544046,8587B88D72BF9C1C,01,33,A,533,67656685,680533,MILLENNIUM MEDICAL GROUP,MD,9401113
103.902105681174,1.40648462103214,kml_522,,16M0013,MINMED CLINIC (PUNGGOL),MC,63880123,828761,B,83,02,15,PUNGGOL CENTRAL,WATERWAY POINT,"CDMP,CHAS",35655.05545678,43147.55213189,633C677B6E5EC0E9,20190213130534,20190213130534,PUNGGOL CENTRAL,WATERWAY POINT,"CDMP,CHAS",35655.05545678,43147.55213189,633C677B6E5EC0E9,02,15,B,83,63880123,828761,MINMED CLINIC (PUNGGOL),MC,16M0013
103.889653919266,1.39922857033118,kml_523,,18M0041,ISLAND FAMILY CLINIC (ANCHORVALE),MC,62810174,540338,A,338,01,02,ANCHORVALE CRESCENT,,CHAS,34269.36497577,42345.17715268,EF713C1D29ACB70A,20190213130534,20190213130534,ANCHORVALE CRESCENT,,CHAS,34269.36497577,42345.17715268,EF713C1D29ACB70A,01,02,A,338,62810174,540338,ISLAND FAMILY CLINIC (ANCHORVALE),MC,18M0041
103.881232764558,1.39785974899126,kml_524,,16M0205,ISLAND FAMILY CLINIC (FERNVALE),MC,64813740,791473,A,473A,01,03,FERNVALE STREET,,"CDMP,CHAS",33332.20666508,42193.79897536,8FA4359BCCF825CE,20190213130534,20190213130534,FERNVALE STREET,,"CDMP,CHAS",33332.20666508,42193.79897536,8FA4359BCCF825CE,01,03,A,473A,64813740,791473,ISLAND FAMILY CLINIC (FERNVALE),MC,16M0205
103.742759621795,1.37415533414763,kml_525,,16M0275,ISLAND FAMILY CLINIC (KEAT HONG),MC,68910847,680803,A,803,01,04,KEAT HONG CLOSE,,"CDMP,CHAS",17921.89859495,39572.821834,FC6A52A17EFC277B,20190213130534,20190213130534,KEAT HONG CLOSE,,"CDMP,CHAS",17921.89859495,39572.821834,FC6A52A17EFC277B,01,04,A,803,68910847,680803,ISLAND FAMILY CLINIC (KEAT HONG),MC,16M0275
103.889653919266,1.39922857033118,kml_526,,18M0059,Island Family Clinic & Endoscopy Centre,MC,,540338,A,338,01,08,ANCHORVALE CRESCENT,,CHAS,34269.36497577,42345.17715268,EF713C1D24DF7399,20190213130534,20190213130534,ANCHORVALE CRESCENT,,CHAS,34269.36497577,42345.17715268,EF713C1D24DF7399,01,08,A,338,,540338,Island Family Clinic & Endoscopy Centre,MC,18M0059
103.93483060668,1.33607209518397,kml_527,,12C0190,Island Family Clinic (Bedok),MD,62435871,470763,A,763,01,283,BEDOK RESERVOIR VIEW,,"CDMP,CHAS,ISP",39297.22146033,35361.81375203,B5D4370E0C70B16C,20190213130534,20190213130534,BEDOK RESERVOIR VIEW,,"CDMP,CHAS,ISP",39297.22146033,35361.81375203,B5D4370E0C70B16C,01,283,A,763,62435871,470763,Island Family Clinic (Bedok),MD,12C0190
103.892995495589,1.38621835559438,kml_528,,15M0146,Island Family Clinic (Sengkang),MC,63842759,540279,A,279,01,05,SENGKANG EAST AVENUE,,"CDMP,CHAS,ISP",34641.27404798,40906.5819591,787F4D8FC826F90D,20190213130534,20190213130534,SENGKANG EAST AVENUE,,"CDMP,CHAS,ISP",34641.27404798,40906.5819591,787F4D8FC826F90D,01,05,A,279,63842759,540279,Island Family Clinic (Sengkang),MC,15M0146
103.860269172947,1.30764582352943,kml_529,,9400749,JAPAN CLINIC AND SURGERY,MD,62984517,200802,A,802,01,55,FRENCH RD,,"CDMP,CHAS,ISP",30999.35036991,32218.36541624,8BFF0FCE2DAC8B6C,20190213130534,20190213130534,FRENCH RD,,"CDMP,CHAS,ISP",30999.35036991,32218.36541624,8BFF0FCE2DAC8B6C,01,55,A,802,62984517,200802,JAPAN CLINIC AND SURGERY,MD,9400749
103.790548014868,1.44275333234584,kml_530,,9402063,JIREH FAMILY CLINIC,MD,63660373,730883,A,883,02,468A,WOODLANDS ST 82,,"CDMP,CHAS",23240.30154139,47157.8954982,DE8DBDBD7CD00E62,20190213130534,20190213130534,WOODLANDS ST 82,,"CDMP,CHAS",23240.30154139,47157.8954982,DE8DBDBD7CD00E62,02,468A,A,883,63660373,730883,JIREH FAMILY CLINIC,MD,9402063
103.837381409799,1.37138400101395,kml_531,,9404817,JJ CLINIC & SURGERY,MD,64595594,560107,A,107,01,150,ANG MO KIO AVENUE 4,,"CDMP,CHAS,ISP",28452.14359945,39266.19117745,4F93EA80FA0146D1,20190213130534,20190213130534,ANG MO KIO AVENUE 4,,"CDMP,CHAS,ISP",28452.14359945,39266.19117745,4F93EA80FA0146D1,01,150,A,107,64595594,560107,JJ CLINIC & SURGERY,MD,9404817
103.743099573448,1.39207388666981,kml_532,,9400756,JO-LIN FAMILY CLINIC & SURGERY,MD,67606014,680533,A,533,01,29,CHOA CHU KANG ST 51,LIMBANG SHOPPING CENTRE,"CDMP,CHAS,ISP",17959.80639937,41554.16544046,8587B88D467D00BD,20190213130534,20190213130534,CHOA CHU KANG ST 51,LIMBANG SHOPPING CENTRE,"CDMP,CHAS,ISP",17959.80639937,41554.16544046,8587B88D467D00BD,01,29,A,533,67606014,680533,JO-LIN FAMILY CLINIC & SURGERY,MD,9400756
103.835446503405,1.41562517359593,kml_533,,9405335,JOY CLINIC AND SURGERY,MD,67530702,760844,A,844,01,164,YISHUN ST 81,,"CDMP,CHAS",28236.80771967,44158.155584,DBAA8CFF799ACDCD,20190213130534,20190213130534,YISHUN ST 81,,"CDMP,CHAS",28236.80771967,44158.155584,DBAA8CFF799ACDCD,01,164,A,844,67530702,760844,JOY CLINIC AND SURGERY,MD,9405335
103.91989305506,1.33716507465033,kml_534,,9400762,JOY FAMILY CLINIC,MD,64422483,470703,A,703,01,3506,BEDOK RESERVOIR ROAD,,"CDMP,CHAS,ISP",37634.82343308,35482.60637394,5107651679629658,20190213130534,20190213130534,BEDOK RESERVOIR ROAD,,"CDMP,CHAS,ISP",37634.82343308,35482.60637394,5107651679629658,01,3506,A,703,64422483,470703,JOY FAMILY CLINIC,MD,9400762
103.842644163602,1.37113968579534,kml_535,,9402015,JOYSPRING FAMILY CLINIC,MD,64551560,560133,A,133,01,1643,ANG MO KIO AVE 3,,"CDMP,CHAS,ISP",29037.82405989,39239.17772841,3A98A8E08C67B2DA,20190213130534,20190213130534,ANG MO KIO AVE 3,,"CDMP,CHAS,ISP",29037.82405989,39239.17772841,3A98A8E08C67B2DA,01,1643,A,133,64551560,560133,JOYSPRING FAMILY CLINIC,MD,9402015
103.964632224965,1.36707357511654,kml_536,,9405739,JUBILEE FAMILY PHYSICIANS,MD,65821883,510258,A,258,02,16,PASIR RIS ST 21,,"CDMP,CHAS",42613.64820546,38789.96531543,180BD55209D076E8,20190213130534,20190213130534,PASIR RIS ST 21,,"CDMP,CHAS",42613.64820546,38789.96531543,180BD55209D076E8,02,16,A,258,65821883,510258,JUBILEE FAMILY PHYSICIANS,MD,9405739
103.734609974421,1.33921386441237,kml_537,,9400778,JURONG EAST CLINIC,MD,65608004,600114,A,114,01,406,JURONG EAST ST 13,,"CDMP,CHAS,ISP",17014.78428489,35709.20254902,7D9B52B5BB2ACA71,20190213130534,20190213130534,JURONG EAST ST 13,,"CDMP,CHAS,ISP",17014.78428489,35709.20254902,7D9B52B5BB2ACA71,01,406,A,114,65608004,600114,JURONG EAST CLINIC,MD,9400778
103.953371324894,1.34320342128749,kml_538,,9404094,Northeast Medical Group,MD,67838638,529888,B,30,02,01,SIMEI STREET 3,SIMEI MRT STATION,"CDMP,CHAS",41360.57268786,36150.4540888,CF5211E3D819FA25,20190213130534,20190213130534,SIMEI STREET 3,SIMEI MRT STATION,"CDMP,CHAS",41360.57268786,36150.4540888,CF5211E3D819FA25,02,01,B,30,67838638,529888,Northeast Medical Group,MD,9404094
103.944838289702,1.3536465849506,kml_539,,9405180,Northeast Medical Group,MD,67867848,529538,B,20,01,25,TAMPINES CENTRAL 1,TAMPINES MRT STATION,"CDMP,CHAS,ISP",40410.88400699,37305.16298764,B5504144E78D7A47,20190213130534,20190213130534,TAMPINES CENTRAL 1,TAMPINES MRT STATION,"CDMP,CHAS,ISP",40410.88400699,37305.16298764,B5504144E78D7A47,01,25,B,20,67867848,529538,Northeast Medical Group,MD,9405180
103.749555823506,1.34899203539984,kml_540,,11C0051,Northeast Medical Group,MD,68998126,659958,B,10,01,01,BUKIT BATOK CENTRAL,BUKIT BATOK MRT STATION,"CDMP,CHAS,ISP",18678.13638926,36790.36191217,85FBB6596EC47232,20190213130534,20190213130534,BUKIT BATOK CENTRAL,BUKIT BATOK MRT STATION,"CDMP,CHAS,ISP",18678.13638926,36790.36191217,85FBB6596EC47232,01,01,B,10,68998126,659958,Northeast Medical Group,MD,11C0051
103.786259128227,1.30815559085397,kml_541,,12C0213,Northeast Medical Group,MD,66943282,270025,A,25,01,10,GHIM MOH LINK,,"CDMP,CHAS,ISP",22762.72148979,32274.7659296,3BC925EC9CDB2019,20190213130534,20190213130534,GHIM MOH LINK,,"CDMP,CHAS,ISP",22762.72148979,32274.7659296,3BC925EC9CDB2019,01,10,A,25,66943282,270025,Northeast Medical Group,MD,12C0213
103.844160737727,1.32070490276287,kml_543,,11C0043,Novena Medical Center Family Clinic,MD,63977318,307506,B,10,11,19,SINARAN DRIVE,SQUARE 2,"CDMP,CHAS,ISP",29206.625094,33662.35781507,088F136D4E1D8EA5,20190213130534,20190213130534,SINARAN DRIVE,SQUARE 2,"CDMP,CHAS,ISP",29206.625094,33662.35781507,088F136D4E1D8EA5,11,19,B,10,63977318,307506,Novena Medical Center Family Clinic,MD,11C0043
103.760167883355,1.38033681040193,kml_544,,12C0110,NuHealth Medical Centre,MD,62199298,677899,B,1,01,23,WOODLANDS ROAD,Junction 10,"CDMP,CHAS,ISP",19859.24680931,40256.27221017,9CC2438816C11506,20190213130534,20190213130534,WOODLANDS ROAD,Junction 10,"CDMP,CHAS,ISP",19859.24680931,40256.27221017,9CC2438816C11506,01,23,B,1,62199298,677899,NuHealth Medical Centre,MD,12C0110
103.948582654929,1.33156190358539,kml_545,,11C0174,Nyam Family Clinic,MD,64460069,469452,B,296,,,BEDOK ROAD,BEDOK SHOPPING COMPLEX,"CDMP,CHAS",40827.705228,34863.16639679,7B903BBBB0980968,20190213130534,20190213130534,BEDOK ROAD,BEDOK SHOPPING COMPLEX,"CDMP,CHAS",40827.705228,34863.16639679,7B903BBBB0980968,,,B,296,64460069,469452,Nyam Family Clinic,MD,11C0174
103.947922425172,1.36968625480057,kml_546,,15M0259,O2 Medical Clinic,MC,63849443,514527,A,527D,01,05,PASIR RIS STREET 51,,"CDMP,CHAS,ISP",40754.02959588,39078.76752422,4513C83EE25D0FB9,20190213130534,20190213130534,PASIR RIS STREET 51,,"CDMP,CHAS,ISP",40754.02959588,39078.76752422,4513C83EE25D0FB9,01,05,A,527D,63849443,514527,O2 Medical Clinic,MC,15M0259
103.851072545442,1.28434954581843,kml_547,,17M0133,OC Medical Raffles Place,MC,63522639,048616,B,1,04,12/13/14/15,RAFFLES PLACE,ONE RAFFLES PLACE,"CDMP,CHAS",29975.86934359,29642.3739446,7A53430E86C495AE,20190213130534,20190213130534,RAFFLES PLACE,ONE RAFFLES PLACE,"CDMP,CHAS",29975.86934359,29642.3739446,7A53430E86C495AE,04,12/13/14/15,B,1,63522639,048616,OC Medical Raffles Place,MC,17M0133
103.856789628566,1.33575723636727,kml_548,,17M0380,OEI & KHO CLINIC AND SURGERY,MC,62501328,310018,A,18,01,250,LORONG 7 TOA PAYOH,,"CDMP,CHAS",30612.08008409,35326.77753176,D6B6EF306FF945C0,20190213130534,20190213130534,LORONG 7 TOA PAYOH,,"CDMP,CHAS",30612.08008409,35326.77753176,D6B6EF306FF945C0,01,250,A,18,62501328,310018,OEI & KHO CLINIC AND SURGERY,MC,17M0380
103.944838289702,1.3536465849506,kml_549,,17M0273,ONECARE CLINIC TAMPINES MRT,MC,63522639,529538,B,20,01,27,TAMPINES CENTRAL 1,TAMPINES MRT STATION,CHAS,40410.88400699,37305.16298764,B5504144F5985A83,20190213130534,20190213130534,TAMPINES CENTRAL 1,TAMPINES MRT STATION,CHAS,40410.88400699,37305.16298764,B5504144F5985A83,01,27,B,20,63522639,529538,ONECARE CLINIC TAMPINES MRT,MC,17M0273
103.743190998217,1.39224240557078,kml_550,,9400960,ONELIFE FAMILY CLINIC,MD,67600782,680534,A,534,01,41,CHOA CHU KANG ST 51,,"CDMP,CHAS,ISP",17969.98149665,41572.79901659,9DE0235818C6E739,20190213130534,20190213130534,CHOA CHU KANG ST 51,,"CDMP,CHAS,ISP",17969.98149665,41572.79901659,9DE0235818C6E739,01,41,A,534,67600782,680534,ONELIFE FAMILY CLINIC,MD,9400960
103.852700671068,1.30224433856691,kml_551,,9405801,ONG'S CLINIC,MD,63371814,189649,A,175,01,44,BENCOOLEN ST,BURLINGTON SQUARE,"CDMP,CHAS,ISP",30157.05110295,31621.08917016,95AA2A62930C8DAB,20190213130534,20190213130534,BENCOOLEN ST,BURLINGTON SQUARE,"CDMP,CHAS,ISP",30157.05110295,31621.08917016,95AA2A62930C8DAB,01,44,A,175,63371814,189649,ONG'S CLINIC,MD,9405801
103.829984821697,1.30550610766275,kml_552,,9401246,ORCHARD GROUP CLINIC,MD,67344989,238882,B,545,12,04/04A,ORCHARD RD,FAR EAST SHOPPING CENTRE,"CDMP,CHAS,ISP",27628.98350502,31981.75081096,E2BB29FF3F653015,20190213130534,20190213130534,ORCHARD RD,FAR EAST SHOPPING CENTRE,"CDMP,CHAS,ISP",27628.98350502,31981.75081096,E2BB29FF3F653015,12,04/04A,B,545,67344989,238882,ORCHARD GROUP CLINIC,MD,9401246
103.883179671945,1.30263933997545,kml_553,,9401257,OUR FAMILY CLINIC & SURGERY PTE LTD,MD,64470847,431008,A,8,01,15,JLN BATU,,"CDMP,CHAS,ISP",33549.0872714,31664.81296765,CBFE523756A7DC22,20190213130534,20190213130534,JLN BATU,,"CDMP,CHAS,ISP",33549.0872714,31664.81296765,CBFE523756A7DC22,01,15,A,8,64470847,431008,OUR FAMILY CLINIC & SURGERY PTE LTD,MD,9401257
103.961614666694,1.37019473507472,kml_554,,9402365,OUR FAMILY CLINIC + SURGERY,MD,65851859,510221,A,221,01,116,PASIR RIS ST 21,,"CDMP,CHAS,ISP",42277.81079097,39135.07002984,CC82C097E753604E,20190213130534,20190213130534,PASIR RIS ST 21,,"CDMP,CHAS,ISP",42277.81079097,39135.07002984,CC82C097E753604E,01,116,A,221,65851859,510221,OUR FAMILY CLINIC + SURGERY,MD,9402365
103.934912515621,1.34922419585411,kml_555,,9402549,OUR FAMILY PHYSICIAN CLINIC & SURGERY,MD,67850147,520829,A,829,01,292,TAMPINES ST 81,,"CDMP,CHAS,ISP",39306.27667249,36816.10849475,0C0D41A05D0704F8,20190213130534,20190213130534,TAMPINES ST 81,,"CDMP,CHAS,ISP",39306.27667249,36816.10849475,0C0D41A05D0704F8,01,292,A,829,67850147,520829,OUR FAMILY PHYSICIAN CLINIC & SURGERY,MD,9402549
103.936574613556,1.37966812078368,kml_556,,9402153,OXFORD MEDICAL CENTRE,MD,65851496,510735,A,735,02,330,PASIR RIS ST 72,PASIR RIS WEST PLAZA,"CDMP,CHAS,ISP",39491.10551201,40182.4558622,87A02A96B1FAF989,20190213130534,20190213130534,PASIR RIS ST 72,PASIR RIS WEST PLAZA,"CDMP,CHAS,ISP",39491.10551201,40182.4558622,87A02A96B1FAF989,02,330,A,735,65851496,510735,OXFORD MEDICAL CENTRE,MD,9402153
103.941082588112,1.32499379325103,kml_557,,9403749,Oasis Family Clinic,MD,64488055,461056,A,56,01,1322,NEW UPPER CHANGI ROAD,,"CDMP,CHAS,ISP",39993.05558856,34136.85943113,2FC13D5CAD2F4536,20190213130534,20190213130534,NEW UPPER CHANGI ROAD,,"CDMP,CHAS,ISP",39993.05558856,34136.85943113,2FC13D5CAD2F4536,01,1322,A,56,64488055,461056,Oasis Family Clinic,MD,9403749
103.697698311825,1.34609844042057,kml_558,,12C0146,One Medical Clinic,MD,67922143,640728,A,728,01,K1,JURONG WEST AVENUE 5,,"CDMP,CHAS,ISP",12906.94517024,36470.66223641,F677E466A8DBC7D6,20190213130534,20190213130534,JURONG WEST AVENUE 5,,"CDMP,CHAS,ISP",12906.94517024,36470.66223641,F677E466A8DBC7D6,01,K1,A,728,67922143,640728,One Medical Clinic,MD,12C0146
103.712429315355,1.3463481965558,kml_559,,13M0279,OneCare Clinic Boon Lay,MC,62611580,640221,A,221,01,152,BOON LAY PLACE,BOON LAY SHOPPING CENTRE,"CDMP,CHAS",14546.34900375,36498.19284422,0A52540834DF808C,20190213130534,20190213130534,BOON LAY PLACE,BOON LAY SHOPPING CENTRE,"CDMP,CHAS",14546.34900375,36498.19284422,0A52540834DF808C,01,152,A,221,62611580,640221,OneCare Clinic Boon Lay,MC,13M0279
103.848186835446,1.3710458307609,kml_560,,9405547,OneDoctors Family Clinic,MD,65542918,560710,A,710,01,2613,ANG MO KIO AVENUE 8,,"CDMP,CHAS,ISP",29654.65614757,39228.8028019,EC47BAFC19B6406A,20190213130534,20190213130534,ANG MO KIO AVENUE 8,,"CDMP,CHAS,ISP",29654.65614757,39228.8028019,EC47BAFC19B6406A,01,2613,A,710,65542918,560710,OneDoctors Family Clinic,MD,9405547
103.795582089531,1.31133036557645,kml_561,,12C0037,OneDoctors Family Clinic,MD,64698938,278982,B,253,02,01,HOLLAND AVENUE,HOLLAND VILLAGE,"CDMP,CHAS,ISP",23800.28569438,32625.79865888,A325AAAB35144880,20190213130534,20190213130534,HOLLAND AVENUE,HOLLAND VILLAGE,"CDMP,CHAS,ISP",23800.28569438,32625.79865888,A325AAAB35144880,02,01,B,253,64698938,278982,OneDoctors Family Clinic,MD,12C0037
103.834641578841,1.41678634673088,kml_562,,12C0219,OneDoctors Family Clinic,MD,62578980,760846,A,846,01,3611,YISHUN RING ROAD,YISHUN NEW TOWN,"CDMP,CHAS,ISP",28147.23104446,44286.55224986,20E5FA08C8E4B9D5,20190213130534,20190213130534,YISHUN RING ROAD,YISHUN NEW TOWN,"CDMP,CHAS,ISP",28147.23104446,44286.55224986,20E5FA08C8E4B9D5,01,3611,A,846,62578980,760846,OneDoctors Family Clinic,MD,12C0219
103.902105681174,1.40648462103214,kml_563,,16M0019,OneDoctors Family Clinic,MC,63858018,828761,B,83,02,17,PUNGGOL CENTRAL,WATERWAY POINT,"CDMP,CHAS",35655.05545678,43147.55213189,633C677BEEA20B36,20190213130534,20190213130534,PUNGGOL CENTRAL,WATERWAY POINT,"CDMP,CHAS",35655.05545678,43147.55213189,633C677BEEA20B36,02,17,B,83,63858018,828761,OneDoctors Family Clinic,MC,16M0019
103.872296143433,1.35076935223904,kml_564,,9405761,OneDoctors Medical Centre,MD,66344918,556083,B,23,01,54/55,SERANGOON CENTRAL,NEX,"CDMP,CHAS,ISP",32337.76534769,36986.76280723,B177EF48A40486B9,20190213130534,20190213130534,SERANGOON CENTRAL,NEX,"CDMP,CHAS,ISP",32337.76534769,36986.76280723,B177EF48A40486B9,01,54/55,B,23,66344918,556083,OneDoctors Medical Centre,MD,9405761
103.749914947577,1.35008771762775,kml_565,,15M0171,Onecare Clinic Bukit Batok,MC,65636913,650630,A,630,01,148,BUKIT BATOK CENTRAL,,"CDMP,CHAS",18718.1071081,36911.51560086,70F37C307A4D365F,20190213130534,20190213130534,BUKIT BATOK CENTRAL,,"CDMP,CHAS",18718.1071081,36911.51560086,70F37C307A4D365F,01,148,A,630,65636913,650630,Onecare Clinic Bukit Batok,MC,15M0171
103.751906338014,1.35868355971759,kml_566,,17M0216,Onecare Clinic Bukit Gombak MRT,MC,63522639,659083,B,802,01,16,BUKIT BATOK WEST AVENUE 5,BUKIT GOMBAK MRT STATION,"CDMP,CHAS",18939.75870536,37861.99339833,ADED6613F41EC26F,20190213130534,20190213130534,BUKIT BATOK WEST AVENUE 5,BUKIT GOMBAK MRT STATION,"CDMP,CHAS",18939.75870536,37861.99339833,ADED6613F41EC26F,01,16,B,802,63522639,659083,Onecare Clinic Bukit Gombak MRT,MC,17M0216
103.769575386975,1.3882402170722,kml_567,,15M0320,Onecare Clinic Bukit Panjang,MC,62508533,670547,A,547,01,05,SEGAR ROAD,MULTI STOREY CAR PARK,"CDMP,CHAS,ISP",20906.20770945,41130.1611729,077CD429B1B779A6,20190213130534,20190213130534,SEGAR ROAD,MULTI STOREY CAR PARK,"CDMP,CHAS,ISP",20906.20770945,41130.1611729,077CD429B1B779A6,01,05,A,547,62508533,670547,Onecare Clinic Bukit Panjang,MC,15M0320
103.746160076357,1.3740579729092,kml_568,,16M0332,Onecare Clinic Choa Chu Kang,MC,67666146,680810,A,810,01,09,CHOA CHU KANG AVENUE 7,MULTI STOREY CAR PARK,"CDMP,CHAS",18300.32739086,39562.04195213,5CA8F2A2AE046EBE,20190213130534,20190213130534,CHOA CHU KANG AVENUE 7,MULTI STOREY CAR PARK,"CDMP,CHAS",18300.32739086,39562.04195213,5CA8F2A2AE046EBE,01,09,A,810,67666146,680810,Onecare Clinic Choa Chu Kang,MC,16M0332
